Seed = 0

Generation = 1

     x(1)       x(2)       f(1)       CV	
   3.00069    2.00095    0.00005    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.99949    1.99742    0.00015    0.00000 
   3.03652    2.01836    0.06918    0.00000 
   2.99950    2.00187    0.00005    0.00000 
   2.73867    2.00110    2.31179    0.00000 
   3.00069    1.99765    0.00008    0.00000 

Generation = 31

   2.99971    2.00180    0.00005    0.00000 
   3.04213    2.00141    0.06781    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   3.06364    1.95819    0.12877    0.00000 
   3.03652    2.01836    0.06918    0.00000 
   2.99805    1.99164    0.00165    0.00000 
   2.99832    1.99682    0.00038    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   3.00070    1.99765    0.00008    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99929    2.00203    0.00006    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   3.00069    1.99765    0.00008    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99938    1.76969    0.80964    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   3.00070    1.99193    0.00101    0.00000 
   2.99949    1.99742    0.00015    0.00000 
   2.99950    2.00187    0.00005    0.00000 
   2.73423    2.09541    2.05644    0.00000 
   2.99929    2.00184    0.00005    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   3.03097    2.00095    0.03645    0.00000 
   2.99938    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   3.00070    2.07183    0.09172    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99929    1.96480    0.02124    0.00000 
   2.99951    2.00190    0.00005    0.00000 
   3.00069    1.99765    0.00008    0.00000 
   3.00207    2.00475    0.00074    0.00000 
   3.03652    1.99678    0.04773    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   3.00069    2.30500    1.82147    0.00000 
   3.09411    2.02481    0.39564    0.00000 
   2.99928    2.00180    0.00005    0.00000 
   2.99971    2.00180    0.00005    0.00000 

Generation = 32

   2.68147    2.00120    3.36911    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99929    1.96480    0.02124    0.00000 
   2.99951    2.00178    0.00005    0.00000 
   2.99928    2.00180    0.00005    0.00000 
   2.71030    2.00085    2.81586    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   3.09733    2.06487    0.56374    0.00000 
   2.99971    2.04608    0.03662    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99938    2.00103    0.00002    0.00000 
   2.99929    2.00184    0.00005    0.00000 
   3.00070    2.07183    0.09172    0.00000 
   2.99939    2.00161    0.00004    0.00000 
   3.00070    1.99765    0.00008    0.00000 
   2.99929    2.00203    0.00006    0.00000 
   3.00069    1.99765    0.00008    0.00000 
   2.99976    1.99702    0.00017    0.00000 
   3.09411    2.02481    0.39564    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.96411    2.00187    0.04582    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99938    2.15569    0.44093    0.00000 
   3.04498    2.00200    0.07783    0.00000 
   2.99928    2.11213    0.22355    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   3.00065    2.00243    0.00015    0.00000 
   2.99950    1.90615    0.14413    0.00000 
   3.02205    1.99541    0.01644    0.00000 
   3.00207    2.00475    0.00074    0.00000 
   3.65362    2.00085   19.35232    0.00000 
   2.99949    1.99742    0.00015    0.00000 
   2.99832    1.99682    0.00038    0.00000 

Generation = 33

   2.99934    2.00096    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99949    1.99742    0.00015    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.96411    2.00187    0.04582    0.00000 
   3.00070    2.00111    0.00005    0.00000 
   2.99934    1.81519    0.53367    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99946    2.00130    0.00003    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   2.99951    2.00178    0.00005    0.00000 
   2.99938    2.15569    0.44093    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99939    2.27589    1.46433    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   3.04498    2.00200    0.07783    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.93540    2.24175    0.94325    0.00000 
   2.99929    2.00203    0.00006    0.00000 
   3.02205    1.99541    0.01644    0.00000 
   2.99929    1.96480    0.02124    0.00000 
   3.09411    2.02481    0.39564    0.00000 
   3.02823    1.97423    0.02636    0.00000 
   2.99928    2.00180    0.00005    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99927    2.00127    0.00003    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99939    2.00161    0.00004    0.00000 
   2.99971    2.04608    0.03662    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   3.00065    2.00243    0.00015    0.00000 
   2.99971    2.03523    0.02125    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   3.27245    1.71770    2.63905    0.00000 
   2.99939    2.00096    0.00002    0.00000 

Generation = 34

   2.99934    2.00096    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   3.02999    2.06313    0.14159    0.00000 
   3.00070    2.00111    0.00005    0.00000 
   2.99971    2.04608    0.03662    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.99951    2.00178    0.00005    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99939    1.97656    0.00954    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99971    2.03523    0.02125    0.00000 
   3.00065    2.00243    0.00015    0.00000 
   3.12013    1.99613    0.54579    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.93540    2.24175    0.94325    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   3.00070    2.05250    0.04877    0.00000 
   3.01458    2.00096    0.00820    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   3.32159    1.99718    4.21771    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99946    2.12955    0.30160    0.00000 
   2.99927    2.00127    0.00003    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.98367    2.00096    0.00952    0.00000 
   2.99939    2.00161    0.00004    0.00000 
   2.99946    2.00130    0.00003    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99928    2.00180    0.00005    0.00000 
   2.99929    1.87050    0.26985    0.00000 
   2.99929    2.00101    0.00002    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99951    2.00187    0.00005    0.00000 

Generation = 35

   2.99928    2.00085    0.00002    0.00000 
   2.99946    2.12955    0.30160    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99971    2.03523    0.02125    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   2.99132    1.71817    1.22778    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99927    1.98969    0.00197    0.00000 
   3.05041    2.00103    0.09665    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99927    2.00127    0.00003    0.00000 
   2.99952    2.00158    0.00004    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99938    2.00097    0.00002    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99939    2.00161    0.00004    0.00000 
   2.99973    2.14808    0.39841    0.00000 
   2.99947    2.00161    0.00004    0.00000 
   2.99929    1.87050    0.26985    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   3.00065    2.00243    0.00015    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   3.00070    2.05250    0.04877    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   3.32159    1.99718    4.21771    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99946    2.00130    0.00003    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.98367    2.00091    0.00953    0.00000 
   3.00070    2.00110    0.00005    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99929    2.00120    0.00003    0.00000 

Generation = 36

   2.99929    2.00127    0.00003    0.00000 
   2.98367    2.00091    0.00953    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99937    1.82442    0.48392    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99927    2.00127    0.00003    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99947    2.00161    0.00004    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   2.99952    2.00158    0.00004    0.00000 
   2.99929    2.00132    0.00003    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   2.99927    1.98969    0.00197    0.00000 
   2.99929    2.00120    0.00003    0.00000 
   2.91864    2.00103    0.23684    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.96524    2.00096    0.04355    0.00000 
   2.99973    2.14808    0.39841    0.00000 
   2.99952    2.00158    0.00004    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.93982    2.00085    0.13041    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   3.00070    2.00110    0.00005    0.00000 
   2.99938    2.00097    0.00002    0.00000 

Generation = 37

   2.99951    2.00103    0.00002    0.00000 
   2.99952    2.00102    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99956    2.44107    4.02751    0.00000 
   3.07316    2.00083    0.20400    0.00000 
   2.99938    2.00097    0.00002    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.75643    2.00096    2.02057    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.73655    2.23788    2.17612    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.85575    2.07359    0.61880    0.00000 
   2.99929    2.00130    0.00003    0.00000 
   2.99934    2.00096    0.00002    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99934    1.91171    0.12823    0.00000 
   2.99951    2.00187    0.00005    0.00000 
   2.90030    2.09751    0.33076    0.00000 
   2.99927    1.98969    0.00197    0.00000 
   2.98367    2.00091    0.00953    0.00000 
   3.00070    2.00110    0.00005    0.00000 
   2.99952    2.00158    0.00004    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.91864    2.00103    0.23684    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   2.99929    2.00096    0.00002    0.00000 
   3.41216    2.28332   11.20513    0.00000 
   2.75437    2.00096    2.05358    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99931    2.00086    0.00002    0.00000 

Generation = 38

   2.99928    2.00085    0.00002    0.00000 
   2.99934    1.91171    0.12823    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.83673    2.00096    0.93176    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99948    2.00086    0.00001    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.98367    2.00091    0.00953    0.00000 
   2.82621    1.99776    1.06319    0.00000 
   2.75437    2.00096    2.05358    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99928    2.00085    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   3.01475    2.00096    0.00839    0.00000 
   2.99938    2.00097    0.00002    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.90030    2.09751    0.33076    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99934    2.00093    0.00002    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   2.91864    2.00103    0.23684    0.00000 
   2.99952    2.00158    0.00004    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99957    2.00157    0.00004    0.00000 
   2.99951    2.00102    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.91338    2.00187    0.26670    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.71596    2.00096    2.71136    0.00000 

Generation = 39

   2.99952    2.00158    0.00004    0.00000 
   2.99948    2.00086    0.00001    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   3.08575    2.00096    0.28136    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   3.14836    1.94517    0.73969    0.00000 
   2.91338    2.00187    0.26670    0.00000 
   2.99934    2.00093    0.00002    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99938    2.00097    0.00002    0.00000 
   2.82621    1.99776    1.06319    0.00000 
   2.99951    2.04030    0.02776    0.00000 
   3.14584    2.02580    0.91266    0.00000 
   2.90030    2.09751    0.33076    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   3.09347    2.00047    0.33403    0.00000 
   2.99936    1.94041    0.05946    0.00000 
   2.99933    2.00093    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99951    2.00102    0.00002    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.90909    2.00085    0.29530    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99957    2.00157    0.00004    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   3.21777    2.00103    1.88549    0.00000 
   2.99934    2.00094    0.00002    0.00000 

Generation = 40

   3.00233    1.98978    0.00149    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   3.00089    2.00096    0.00006    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99932    2.00094    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   3.01588    1.96567    0.01821    0.00000 
   2.99938    2.00097    0.00002    0.00000 
   2.99948    2.00086    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99938    2.00092    0.00002    0.00000 
   3.04147    1.98692    0.05651    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   3.14584    2.02580    0.91266    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99934    1.87385    0.25640    0.00000 
   3.00524    2.00052    0.00108    0.00000 
   2.90909    2.00085    0.29530    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   3.01309    2.00096    0.00663    0.00000 
   2.82621    1.99776    1.06319    0.00000 
   3.21777    2.00103    1.88549    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99938    2.00091    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99933    2.00093    0.00002    0.00000 

Generation = 41

   2.99951    2.00103    0.00002    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.68813    2.00102    3.23807    0.00000 
   3.00746    1.82461    0.45709    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99938    2.00097    0.00002    0.00000 
   2.99948    2.00086    0.00001    0.00000 
   3.12401    1.92710    0.49769    0.00000 
   2.99939    2.00096    0.00002    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99953    2.00085    0.00001    0.00000 
   2.99963    2.15396    0.43159    0.00000 
   2.99949    1.90785    0.13911    0.00000 
   2.99952    2.00055    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99938    2.00092    0.00002    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99949    2.00096    0.00002    0.00000 
   2.99950    2.00097    0.00002    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99957    2.00096    0.00001    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   3.00233    2.00739    0.00148    0.00000 
   3.01588    1.96567    0.01821    0.00000 
   3.02763    1.95867    0.03417    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99932    2.00094    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   3.14584    2.02580    0.91266    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 

Generation = 42

   2.99951    2.00085    0.00001    0.00000 
   2.99953    2.00085    0.00001    0.00000 
   2.99952    2.00045    0.00001    0.00000 
   2.89710    2.00100    0.37682    0.00000 
   3.00439    2.00087    0.00080    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99957    2.00105    0.00002    0.00000 
   3.01588    1.96567    0.01821    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   3.02763    1.95867    0.03417    0.00000 
   2.99950    2.00097    0.00002    0.00000 
   2.99948    2.00086    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99949    1.90785    0.13911    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99963    2.15396    0.43159    0.00000 
   2.99952    2.00056    0.00001    0.00000 
   2.99934    2.00094    0.00002    0.00000 
   2.99960    1.96168    0.02482    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99952    2.00103    0.00002    0.00000 
   2.99385    2.00097    0.00129    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   3.00746    1.82461    0.45709    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.94373    2.00739    0.10768    0.00000 
   2.99951    2.00087    0.00001    0.00000 
   2.99952    2.00055    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 

Generation = 43

   2.99957    2.00108    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00085    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99953    2.00085    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99385    2.00097    0.00129    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.97395    2.00054    0.02463    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99957    2.00105    0.00002    0.00000 
   2.99951    2.00087    0.00001    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99960    1.96168    0.02482    0.00000 
   2.99934    2.00103    0.00002    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99952    2.00045    0.00001    0.00000 
   2.99953    2.00087    0.00001    0.00000 
   2.99957    2.00096    0.00001    0.00000 
   2.99838    2.00097    0.00008    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99957    2.00096    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.89051    2.24577    1.03165    0.00000 
   2.85769    1.98692    0.75473    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.94373    2.00739    0.10768    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99952    1.62373    2.00427    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99768    1.96655    0.02046    0.00000 
   2.99951    2.00054    0.00001    0.00000 
   2.99952    2.00055    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 

Generation = 44

   2.99957    2.00096    0.00001    0.00000 
   2.99951    2.00087    0.00001    0.00000 
   2.99956    2.00096    0.00001    0.00000 
   2.99952    2.00045    0.00001    0.00000 
   2.87824    1.97833    0.58703    0.00000 
   2.85769    1.98692    0.75473    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   3.13380    2.00087    0.69383    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99957    1.87839    0.23829    0.00000 
   2.99952    2.00055    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99768    1.96655    0.02046    0.00000 
   2.99961    2.00094    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.89051    2.24577    1.03165    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99953    2.00045    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   3.18314    2.20782    2.91474    0.00000 
   2.99951    2.00054    0.00001    0.00000 
   2.99957    2.00105    0.00002    0.00000 
   2.99957    2.00108    0.00002    0.00000 
   2.99949    2.00102    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00103    0.00002    0.00000 
   2.99953    2.00085    0.00001    0.00000 
   2.99952    2.00053    0.00001    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99951    2.00096    0.00002    0.00000 
   2.99953    2.00087    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00085    0.00001    0.00000 

Generation = 45

   3.05937    2.03739    0.20195    0.00000 
   2.99953    2.00101    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99953    2.00053    0.00001    0.00000 
   2.99952    2.00085    0.00001    0.00000 
   2.87824    1.94249    0.71937    0.00000 
   2.87824    1.97833    0.58703    0.00000 
   3.18314    2.20782    2.91474    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99953    2.00085    0.00001    0.00000 
   2.99952    2.00053    0.00001    0.00000 
   2.99957    2.00082    0.00001    0.00000 
   2.44900    1.98635    9.46306    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00055    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00054    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   2.99952    2.55587    6.71670    0.00000 
   2.99957    2.00085    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99768    1.96655    0.02046    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99953    2.00087    0.00001    0.00000 
   2.99953    2.00045    0.00001    0.00000 
   2.99951    2.00096    0.00002    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00054    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99961    2.00094    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99961    2.00096    0.00001    0.00000 
   2.99951    2.00087    0.00001    0.00000 
   2.99957    2.00108    0.00002    0.00000 
   2.99952    2.00045    0.00001    0.00000 

Generation = 46

   2.99953    2.00053    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99951    2.00054    0.00001    0.00000 
   3.08730    2.00096    0.29176    0.00000 
   2.99951    2.00055    0.00001    0.00000 
   3.03071    1.96307    0.03536    0.00000 
   2.99953    2.00045    0.00001    0.00000 
   2.99952    2.00054    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99952    2.00045    0.00001    0.00000 
   2.99957    2.00055    0.00001    0.00000 
   2.99952    2.00045    0.00001    0.00000 
   2.99952    2.00053    0.00001    0.00000 
   2.99962    2.00054    0.00001    0.00000 
   2.99952    2.00055    0.00001    0.00000 
   2.99952    2.00053    0.00001    0.00000 
   2.99958    2.00096    0.00001    0.00000 
   3.05094    2.02197    0.12844    0.00000 
   2.99957    2.00055    0.00001    0.00000 
